1	1	1	1	3.541948133222505
2	1	1	1	0.5769212864325508
2	1	2	1	0.11188811507070301
2	2	1	1	0.8546817629664146
2	2	2	1	0.20528386265161677
2	2	2	2	0.624708799713339
3	1	3	1	0.020296464709651317
3	2	3	1	0.030857748488400345
3	2	3	2	0.13799627606236148
3	3	1	1	0.8524360780789906
3	3	2	1	0.20533507872026932
3	3	2	2	0.6245683716242055
3	3	3	3	0.6728327205216605
4	1	4	1	0.020296464709651317
4	2	4	1	0.030857748488400345
4	2	4	2	0.13799627606236148
4	3	4	3	0.036268641432895744
4	4	1	1	0.8524360780789906
4	4	2	1	0.20533507872026932
4	4	2	2	0.6245683716242055
4	4	3	3	0.6002954376558689
4	4	4	4	0.6728327205216605
5	1	5	1	0.020296464709651317
5	2	5	1	0.030857748488400345
5	2	5	2	0.13799627606236148
5	3	5	3	0.036268641432895744
5	4	5	4	0.036268641432895744
5	5	1	1	0.8524360780789906
5	5	2	1	0.20533507872026932
5	5	2	2	0.6245683716242055
5	5	3	3	0.6002954376558689
5	5	4	4	0.6002954376558689
5	5	5	5	0.6728327205216605
6	1	1	1	0.14689744303458876
6	1	2	1	0.028299888995928484
6	1	2	2	0.051766711611336794
6	1	3	1	0.0010065614120427552
6	1	3	2	0.00186282427543855
6	1	3	3	0.051772453995198545
6	1	4	1	0.0014234928002722776
6	1	4	2	0.002634431354643032
6	1	4	3	0.0002593595561882268
6	1	4	4	0.051955848896144775
6	1	5	5	0.051589059094252314
6	1	6	1	0.007321691700420993
6	2	1	1	0.3341059726358557
6	2	2	1	0.08123023580538725
6	2	2	2	0.26983454732457296
6	2	3	1	0.004464172974919527
6	2	3	2	0.030036658497250682
6	2	3	3	0.2697529437709242
6	2	4	1	0.006313293965910644
6	2	4	2	0.042478249815180974
6	2	4	3	0.00877886675108067
6	2	4	4	0.27596053998174647
6	2	5	5	0.263545347560102
6	2	6	1	0.021403177457900397
6	2	6	2	0.1496323663072757
6	3	1	1	0.16030770611220485
6	3	2	1	0.03949737298543697
6	3	2	2	0.1391307089538339
6	3	3	1	0.010387860462309152
6	3	3	2	0.058485053069158494
6	3	3	3	0.14703785836324396
6	3	4	1	0.002690004277877226
6	3	4	2	0.020442754674383695
6	3	4	3	0.012709668889249815
6	3	4	4	0.13812426522124402
6	3	5	5	0.132083869904945
6	3	6	1	0.01092547739076243
6	3	6	2	0.09173695938502067
6	3	6	3	0.07422601736065952
6	4	1	1	0.22670933213680056
6	4	2	1	0.05585772055411367
6	4	2	2	0.19676053554509568
6	4	3	1	0.002690004277877226
6	4	3	2	0.020442754674383695
6	4	3	3	0.19106600467949933
6	4	4	1	0.01228998072861696
6	4	4	2	0.07294026352554824
6	4	4	3	0.01200729071637375
6	4	4	4	0.21221413796879635
6	4	5	5	0.18679480019029665
6	4	6	1	0.015450958301416845
6	4	6	2	0.12973565213316604
6	4	6	3	0.07810486318576347
6	4	6	4	0.12945449576296042
6	5	5	1	0.008485740196001342
6	5	5	2	0.044029842612768814
6	5	5	3	0.005966895400074726
6	5	5	4	0.008438464400047307
6	5	6	5	0.018997538958358633
6	6	1	1	0.4754431375427458
6	6	2	1	0.11758525316106481
6	6	2	2	0.442185694132839
6	6	3	1	0.008445555956792979
6	6	3	2	0.07506320267777832
6	6	3	3	0.44202118315287214
6	6	4	1	0.011943819775877511
6	6	4	2	0.10615539926207462
6	6	4	3	0.033162520593517895
6	6	4	4	0.46547062634578684
6	6	5	5	0.4185717399599571
6	6	6	1	0.031499847627883965
6	6	6	2	0.30408807157307227
6	6	6	3	0.20641369336763274
6	6	6	4	0.29191304462002754
6	6	6	6	0.7746059439198971
7	1	1	1	0.14689744303458874
7	1	2	1	0.028299888995928477
7	1	2	2	0.051766711611336794
7	1	3	1	-0.001006561412042755
7	1	3	2	-0.0018628242754385495
7	1	3	3	0.051772453995198545
7	1	4	4	0.0515890590942523
7	1	5	1	-0.0014234928002722774
7	1	5	2	-0.002634431354643031
7	1	5	3	0.0002593595561882267
7	1	5	5	0.05195584889614477
7	1	6	1	0.0071061797743791465
7	1	6	2	0.020193062435360332
7	1	6	3	0.009318866096670255
7	1	6	4	0.013884016502031523
7	1	6	5	-0.0007051496821816179
7	1	6	6	0.02908890587971439
7	1	7	1	0.007321691700420989
7	2	1	1	0.3341059726358556
7	2	2	1	0.08123023580538724
7	2	2	2	0.2698345473245729
7	2	3	1	-0.004464172974919526
7	2	3	2	-0.030036658497250675
7	2	3	3	0.2697529437709241
7	2	4	4	0.2635453475601019
7	2	5	1	-0.006313293965910644
7	2	5	2	-0.04247824981518097
7	2	5	3	0.00877886675108067
7	2	5	5	0.27596053998174647
7	2	6	1	0.020193062435360332
7	2	6	2	0.11140145938992393
7	2	6	3	0.0484793765992864
7	2	6	4	0.08131073652671501
7	2	6	5	-0.01275054464461133
7	2	6	6	0.18037836702576335
7	2	7	1	0.021403177457900397
7	2	7	2	0.14963236630727567
7	3	1	1	-0.1603077061122048
7	3	2	1	-0.03949737298543696
7	3	2	2	-0.13913070895383384
7	3	3	1	0.010387860462309148
7	3	3	2	0.05848505306915848
7	3	3	3	-0.14703785836324396
7	3	4	4	-0.132083869904945
7	3	5	1	0.002690004277877226
7	3	5	2	0.020442754674383695
7	3	5	3	-0.012709668889249813
7	3	5	5	-0.138124265221244
7	3	6	1	-0.009318866096670257
7	3	6	2	-0.0484793765992864
7	3	6	3	-0.008257886480089783
7	3	6	4	-0.03532154709385852
7	3	6	5	0.004736990347619436
7	3	6	6	-0.0711937933437676
7	3	7	1	-0.010925477390762425
7	3	7	2	-0.09173695938502065
7	3	7	3	0.0742260173606595
7	4	4	1	0.00848574019600134
7	4	4	2	0.0440298426127688
7	4	4	3	-0.005966895400074725
7	4	5	4	-0.008438464400047307
7	4	6	1	0.0007051496821816178
7	4	6	2	0.012750544644611327
7	4	6	3	0.004736990347619434
7	4	6	4	0.0220024589518319
7	4	6	5	-0.0019346819626374105
7	4	6	6	0.030883887590410785
7	4	7	4	0.018997538958358626
7	5	1	1	-0.2267093321368005
7	5	2	1	-0.055857720554113664
7	5	2	2	-0.19676053554509573
7	5	3	1	0.002690004277877226
7	5	3	2	0.020442754674383695
7	5	3	3	-0.19106600467949933
7	5	4	4	-0.1867948001902967
7	5	5	1	0.01228998072861696
7	5	5	2	0.07294026352554822
7	5	5	3	-0.012007290716373747
7	5	5	5	-0.21221413796879635
7	5	6	1	-0.013884016502031523
7	5	6	2	-0.08131073652671504
7	5	6	3	-0.03532154709385853
7	5	6	4	-0.05858600890120601
7	5	6	5	0.022002458951831907
7	5	6	6	-0.13156711569395432
7	5	7	1	-0.015450958301416845
7	5	7	2	-0.129735652133166
7	5	7	3	0.07810486318576346
7	5	7	5	0.12945449576296045
7	6	1	1	0.10159937348083785
7	6	2	1	0.02481340791888314
7	6	2	2	0.08592879038184409
7	6	3	3	0.08465530615445513
7	6	4	1	0.001571452719002291
7	6	4	2	0.011397173244821888
7	6	4	3	0.0008404034783358913
7	6	4	4	0.0865235259134863
7	6	5	1	-0.0015714527190022914
7	6	5	2	-0.011397173244821888
7	6	5	3	0.0008404034783358913
7	6	5	4	-0.0018682197590311979
7	6	5	5	0.08652352591348629
7	6	6	1	0.006407467116817679
7	6	6	2	0.043872690809523704
7	6	6	3	0.023193147390747508
7	6	6	4	0.03727544099577147
7	6	6	5	-0.004475377401658178
7	6	6	6	0.08476507067447156
7	6	7	1	0.006407467116817677
7	6	7	2	0.043872690809523704
7	6	7	3	-0.023193147390747508
7	6	7	4	0.004475377401658178
7	6	7	5	-0.03727544099577148
7	6	7	6	0.015599727581572877
7	7	1	1	0.4754431375427457
7	7	2	1	0.11758525316106479
7	7	2	2	0.4421856941328389
7	7	3	1	-0.008445555956792975
7	7	3	2	-0.0750632026777783
7	7	3	3	0.44202118315287203
7	7	4	4	0.418571739959957
7	7	5	1	-0.011943819775877508
7	7	5	2	-0.10615539926207461
7	7	5	3	0.033162520593517895
7	7	5	5	0.4654706263457868
7	7	6	1	0.02908890587971439
7	7	6	2	0.18037836702576335
7	7	6	3	0.07119379334376762
7	7	6	4	0.1315671156939543
7	7	6	5	-0.030883887590410785
7	7	6	6	0.29582619059055204
7	7	7	1	0.03149984762788396
7	7	7	2	0.3040880715730722
7	7	7	3	-0.20641369336763268
7	7	7	5	-0.29191304462002754
7	7	7	6	0.08476507067447155
7	7	7	7	0.7746059439198971
8	1	1	1	0.14689744303458874
8	1	2	1	0.028299888995928477
8	1	2	2	0.051766711611336794
8	1	3	1	-0.001006561412042755
8	1	3	2	-0.0018628242754385495
8	1	3	3	0.051772453995198545
8	1	4	4	0.0515890590942523
8	1	5	1	0.0014234928002722774
8	1	5	2	0.002634431354643031
8	1	5	3	-0.0002593595561882267
8	1	5	5	0.05195584889614477
8	1	6	1	0.0071061797743791465
8	1	6	2	0.020193062435360332
8	1	6	3	0.009318866096670255
8	1	6	4	0.013884016502031523
8	1	6	5	0.0007051496821816179
8	1	6	6	0.02908890587971439
8	1	7	1	0.007106179774379145
8	1	7	2	0.02019306243536033
8	1	7	3	-0.010316098340714577
8	1	7	5	-0.013178866819849906
8	1	7	6	0.006116649414083309
8	1	7	7	0.029088905879714383
8	1	8	1	0.007321691700420989
8	2	1	1	0.3341059726358556
8	2	2	1	0.08123023580538724
8	2	2	2	0.2698345473245729
8	2	3	1	-0.004464172974919526
8	2	3	2	-0.030036658497250675
8	2	3	3	0.2697529437709241
8	2	4	4	0.2635453475601019
8	2	5	1	0.006313293965910644
8	2	5	2	0.04247824981518097
8	2	5	3	-0.00877886675108067
8	2	5	5	0.27596053998174647
8	2	6	1	0.020193062435360332
8	2	6	2	0.11140145938992393
8	2	6	3	0.0484793765992864
8	2	6	4	0.08131073652671501
8	2	6	5	0.01275054464461133
8	2	6	6	0.18037836702576335
8	2	7	1	0.020193062435360332
8	2	7	2	0.11140145938992392
8	2	7	3	-0.06651136976333934
8	2	7	5	-0.06856019188210367
8	2	7	6	0.03446766280453622
8	2	7	7	0.18037836702576335
8	2	8	1	0.021403177457900397
8	2	8	2	0.14963236630727567
8	3	1	1	-0.1603077061122048
8	3	2	1	-0.03949737298543696
8	3	2	2	-0.13913070895383384
8	3	3	1	0.010387860462309148
8	3	3	2	0.05848505306915848
8	3	3	3	-0.14703785836324396
8	3	4	4	-0.132083869904945
8	3	5	1	-0.002690004277877226
8	3	5	2	-0.020442754674383695
8	3	5	3	0.012709668889249813
8	3	5	5	-0.138124265221244
8	3	6	1	-0.009318866096670257
8	3	6	2	-0.0484793765992864
8	3	6	3	-0.008257886480089783
8	3	6	4	-0.03532154709385852
8	3	6	5	-0.004736990347619436
8	3	6	6	-0.0711937933437676
8	3	7	1	-0.010316098340714577
8	3	7	2	-0.06651136976333934
8	3	7	3	0.05226280438375356
8	3	7	5	0.04005853744147795
8	3	7	6	-0.017897490359949128
8	3	7	7	-0.1148702060329326
8	3	8	1	-0.010925477390762425
8	3	8	2	-0.09173695938502065
8	3	8	3	0.0742260173606595
8	4	4	1	0.00848574019600134
8	4	4	2	0.0440298426127688
8	4	4	3	-0.005966895400074725
8	4	5	4	0.008438464400047307
8	4	6	1	0.0007051496821816178
8	4	6	2	0.012750544644611327
8	4	6	3	0.004736990347619434
8	4	6	4	0.0220024589518319
8	4	6	5	0.0019346819626374105
8	4	6	6	0.030883887590410785
8	4	7	4	0.013368660994760643
8	4	7	6	0.0032976213266251745
8	4	8	4	0.018997538958358626
8	5	1	1	0.2267093321368005
8	5	2	1	0.055857720554113664
8	5	2	2	0.19676053554509573
8	5	3	1	-0.002690004277877226
8	5	3	2	-0.020442754674383695
8	5	3	3	0.19106600467949933
8	5	4	4	0.1867948001902967
8	5	5	1	0.01228998072861696
8	5	5	2	0.07294026352554822
8	5	5	3	-0.012007290716373747
8	5	5	5	0.21221413796879635
8	5	6	1	0.013884016502031523
8	5	6	2	0.08131073652671504
8	5	6	3	0.03532154709385853
8	5	6	4	0.05858600890120601
8	5	6	5	0.022002458951831907
8	5	6	6	0.13156711569395432
8	5	7	1	0.013178866819849906
8	5	7	2	0.06856019188210367
8	5	7	3	-0.040058537441477964
8	5	7	5	-0.02988443395494023
8	5	7	6	0.022013252272856627
8	5	7	7	0.1006832281035435
8	5	8	1	0.015450958301416845
8	5	8	2	0.129735652133166
8	5	8	3	-0.07810486318576346
8	5	8	5	0.12945449576296045
8	6	1	1	0.10159937348083785
8	6	2	1	0.02481340791888314
8	6	2	2	0.08592879038184409
8	6	3	3	0.08465530615445513
8	6	4	1	0.001571452719002291
8	6	4	2	0.011397173244821888
8	6	4	3	0.0008404034783358913
